"","inv2","inv3","website"
"6780","Yadin Kaufmann","6503940413718528","http://www.seed-db.com/investorgraph/investorview?investorid=6503940413718528"
"6781","Yael Shazeer","6240445545840640","http://www.seed-db.com/investorgraph/investorview?investorid=6240445545840640"
"6782","Yago Arbeloa","5831919501574144","http://www.seed-db.com/investorgraph/investorview?investorid=5831919501574144"
"6783","Yahoo! Japan","5014290872401920","http://www.seed-db.com/investorgraph/investorview?investorid=5014290872401920"
"6784","Yair Schindel","5142139616886784","http://www.seed-db.com/investorgraph/investorview?investorid=5142139616886784"
"6785","Yair Schindel","6598331883061248","http://www.seed-db.com/investorgraph/investorview?investorid=6598331883061248"
"6786","Yaletown Partners","5383786539778048","http://www.seed-db.com/investorgraph/investorview?investorid=5383786539778048"
"6787","Yaletown Venture Partners","6093431096999936","http://www.seed-db.com/investorgraph/investorview?investorid=6093431096999936"
"6788","Yan-David Erlich","6205524479574016","http://www.seed-db.com/investorgraph/investorview?investorid=6205524479574016"
"6789","Yanki Margalit","5488279331799040","http://www.seed-db.com/investorgraph/investorview?investorid=5488279331799040"
"6790","Yannick Pons","5320210923913216","http://www.seed-db.com/investorgraph/investorview?investorid=5320210923913216"
"6791","YearOne Labs","5725682680201216","http://www.seed-db.com/investorgraph/investorview?investorid=5725682680201216"
"6792","Yee Lee","5469437146693632","http://www.seed-db.com/investorgraph/investorview?investorid=5469437146693632"
"6793","Yelp","5760098387361792","http://www.seed-db.com/investorgraph/investorview?investorid=5760098387361792"
"6794","Yeo Choon Leong","6517720178753536","http://www.seed-db.com/investorgraph/investorview?investorid=6517720178753536"
"6795","Yi Pin Ng","4514472274165760","http://www.seed-db.com/investorgraph/investorview?investorid=4514472274165760"
"6796","Yiannis Giokas","6416055186489344","http://www.seed-db.com/investorgraph/investorview?investorid=6416055186489344"
"6797","Yishai Lerner","5747997635772416","http://www.seed-db.com/investorgraph/investorview?investorid=5747997635772416"
"6798","Yishan Wong","4602626071068672","http://www.seed-db.com/investorgraph/investorview?investorid=4602626071068672"
"6799","Yogen Dalal","5938175549636608","http://www.seed-db.com/investorgraph/investorview?investorid=5938175549636608"
"6800","Young Guo","5077734451576832","http://www.seed-db.com/investorgraph/investorview?investorid=5077734451576832"
"6801","Young Guo","6587891220217856","http://www.seed-db.com/investorgraph/investorview?investorid=6587891220217856"
"6802","YourNest Angel Fund","6066295497818112","http://www.seed-db.com/investorgraph/investorview?investorid=6066295497818112"
"6803","Yuchun Lee","5647203141943296","http://www.seed-db.com/investorgraph/investorview?investorid=5647203141943296"
"6804","Yuchun Lee","6660387407659008","http://www.seed-db.com/investorgraph/investorview?investorid=6660387407659008"
"6805","Yun-Fang Juan","4527380261502976","http://www.seed-db.com/investorgraph/investorview?investorid=4527380261502976"
"6806","Yuri Milner","5360305416699904","http://www.seed-db.com/investorgraph/investorview?investorid=5360305416699904"
"6807","Yuri Pikover","4872601407062016","http://www.seed-db.com/investorgraph/investorview?investorid=4872601407062016"
"6808","Yuri Sagalov","5120195639115776","http://www.seed-db.com/investorgraph/investorview?investorid=5120195639115776"
"6809","ZX Ventures","5641205169782784","http://www.seed-db.com/investorgraph/investorview?investorid=5641205169782784"
"6810","Zac Bookman","6335471399469056","http://www.seed-db.com/investorgraph/investorview?investorid=6335471399469056"
"6811","Zac Zeitlin","5718877304520704","http://www.seed-db.com/investorgraph/investorview?investorid=5718877304520704"
"6812","Zach Aarons","6728509120577536","http://www.seed-db.com/investorgraph/investorview?investorid=6728509120577536"
"6813","Zach Coelius","6397904654696448","http://www.seed-db.com/investorgraph/investorview?investorid=6397904654696448"
"6814","Zach Weinberg","6563531910545408","http://www.seed-db.com/investorgraph/investorview?investorid=6563531910545408"
"6815","Zachary Aarons","5129093498535936","http://www.seed-db.com/investorgraph/investorview?investorid=5129093498535936"
"6816","Zachary Bogue","5952055373987840","http://www.seed-db.com/investorgraph/investorview?investorid=5952055373987840"
"6817","Zack Bogue","6284426010951680","http://www.seed-db.com/investorgraph/investorview?investorid=6284426010951680"
"6818","Zack Urlocker","6269280479870976","http://www.seed-db.com/investorgraph/investorview?investorid=6269280479870976"
"6819","Zaid Ayoub","5584805068537856","http://www.seed-db.com/investorgraph/investorview?investorid=5584805068537856"
"6820","Zak Tanjeloff","5674561647411200","http://www.seed-db.com/investorgraph/investorview?investorid=5674561647411200"
"6821","Zander Adell","5484176664952832","http://www.seed-db.com/investorgraph/investorview?investorid=5484176664952832"
"6822","Zappos","6406122537746432","http://www.seed-db.com/investorgraph/investorview?investorid=6406122537746432"
"6823","Zed","5068071647576064","http://www.seed-db.com/investorgraph/investorview?investorid=5068071647576064"
"6824","Zeljko Mataija","4883865868959744","http://www.seed-db.com/investorgraph/investorview?investorid=4883865868959744"
"6825","Zelkova Ventures","4696686261698560","http://www.seed-db.com/investorgraph/investorview?investorid=4696686261698560"
"6826","Zen Chu","5417054916050944","http://www.seed-db.com/investorgraph/investorview?investorid=5417054916050944"
"6827","Zen Group","6661191002750976","http://www.seed-db.com/investorgraph/investorview?investorid=6661191002750976"
"6828","ZenShin Capital","5676832460374016","http://www.seed-db.com/investorgraph/investorview?investorid=5676832460374016"
"6829","ZenStone Venture Capital","5958439742210048","http://www.seed-db.com/investorgraph/investorview?investorid=5958439742210048"
"6830","Zeno Ventures","5654612178632704","http://www.seed-db.com/investorgraph/investorview?investorid=5654612178632704"
"6831","ZeroTo510","5765588882292736510","http://www.seed-db.com/investorgraph/investorview?investorid=5765588882292736510"
"6832","ZhenFund","6583333291032576","http://www.seed-db.com/investorgraph/investorview?investorid=6583333291032576"
"6833","ZhenFund","6595152936173568","http://www.seed-db.com/investorgraph/investorview?investorid=6595152936173568"
"6834","Zhenya Rozinskiy","6240192314736640","http://www.seed-db.com/investorgraph/investorview?investorid=6240192314736640"
"6835","Ziclo Inversiones Alvarez Santamaría SL","5051401268887552","http://www.seed-db.com/investorgraph/investorview?investorid=5051401268887552"
"6836","Ziegler Link-Age","6248330388570112","http://www.seed-db.com/investorgraph/investorview?investorid=6248330388570112"
"6837","Zilker Ventures","5343156245626880","http://www.seed-db.com/investorgraph/investorview?investorid=5343156245626880"
"6838","Zillionize","6750681008439296","http://www.seed-db.com/investorgraph/investorview?investorid=6750681008439296"
"6839","Zillionize Angel","6302992319905792","http://www.seed-db.com/investorgraph/investorview?investorid=6302992319905792"
"6840","Zimmerman Ventures","5101142258221056","http://www.seed-db.com/investorgraph/investorview?investorid=5101142258221056"
"6841","Zone Labs","5052641201618944","http://www.seed-db.com/investorgraph/investorview?investorid=5052641201618944"
"6842","Zonear","5457378489139200","http://www.seed-db.com/investorgraph/investorview?investorid=5457378489139200"
"6843","Zorba Lieberman","5986796290703360","http://www.seed-db.com/investorgraph/investorview?investorid=5986796290703360"
"6844","Zuckerberg Education Ventures","6736233455681536","http://www.seed-db.com/investorgraph/investorview?investorid=6736233455681536"
"6845","Zuma Partners","5692690805030912","http://www.seed-db.com/investorgraph/investorview?investorid=5692690805030912"
"6846","a&gt;m ventures","5961544567357440","http://www.seed-db.com/investorgraph/investorview?investorid=5961544567357440"
"6847","ah! Ventures","4849297019371520","http://www.seed-db.com/investorgraph/investorview?investorid=4849297019371520"
"6848","autoXLR8R","50820888102174728","http://www.seed-db.com/investorgraph/investorview?investorid=50820888102174728"
"6849","betaworks","6085523659554816","http://www.seed-db.com/investorgraph/investorview?investorid=6085523659554816"
"6850","blisce/","5752643917971456","http://www.seed-db.com/investorgraph/investorview?investorid=5752643917971456"
"6851","blisce/","6237666660057088","http://www.seed-db.com/investorgraph/investorview?investorid=6237666660057088"
"6852","co.lab","6015991767105536","http://www.seed-db.com/investorgraph/investorview?investorid=6015991767105536"
"6853","dRx Capital","5149273473679360","http://www.seed-db.com/investorgraph/investorview?investorid=5149273473679360"
"6854","dRx Capital","5649026187788288","http://www.seed-db.com/investorgraph/investorview?investorid=5649026187788288"
"6855","digi Ventures","5856182845571072","http://www.seed-db.com/investorgraph/investorview?investorid=5856182845571072"
"6856","dotforge","6045817089556480","http://www.seed-db.com/investorgraph/investorview?investorid=6045817089556480"
"6857","dunnhumby Ventures","6581663219843072","http://www.seed-db.com/investorgraph/investorview?investorid=6581663219843072"
"6858","e.Republic Ventures","5406606099480576","http://www.seed-db.com/investorgraph/investorview?investorid=5406606099480576"
"6859","e.Republic Ventures","5712345313574912","http://www.seed-db.com/investorgraph/investorview?investorid=5712345313574912"
"6860","e.ventures","5686273939341312","http://www.seed-db.com/investorgraph/investorview?investorid=5686273939341312"
"6861","eBay","6021018858553344","http://www.seed-db.com/investorgraph/investorview?investorid=6021018858553344"
"6862","eFounders","5943057417502720","http://www.seed-db.com/investorgraph/investorview?investorid=5943057417502720"
"6863","eLab Ventures","6489463693770752","http://www.seed-db.com/investorgraph/investorview?investorid=6489463693770752"
"6864","eValue Ventures","5653854838325248","http://www.seed-db.com/investorgraph/investorview?investorid=5653854838325248"
"6865","eVentures Africa Fund","5190956999507968","http://www.seed-db.com/investorgraph/investorview?investorid=5190956999507968"
"6866","eVisibility","4819775557468160","http://www.seed-db.com/investorgraph/investorview?investorid=4819775557468160"
"6867","eonCapital","5933392130473984","http://www.seed-db.com/investorgraph/investorview?investorid=5933392130473984"
"6868","fbFund","6286594298347520","http://www.seed-db.com/investorgraph/investorview?investorid=6286594298347520"
"6869","ff Venture Capital","5018144263372800","http://www.seed-db.com/investorgraph/investorview?investorid=5018144263372800"
"6870","firedUP","4697765472894976","http://www.seed-db.com/investorgraph/investorview?investorid=4697765472894976"
"6871","gener8tor","47603156653178888","http://www.seed-db.com/investorgraph/investorview?investorid=47603156653178888"
"6872","grahame leonard","4510515367772160","http://www.seed-db.com/investorgraph/investorview?investorid=4510515367772160"
"6873","hub:raum Krakow for CEE","4832817431183360","http://www.seed-db.com/investorgraph/investorview?investorid=4832817431183360"
"6874","i/o Ventures","5092552155856896","http://www.seed-db.com/investorgraph/investorview?investorid=5092552155856896"
"6875","iAngels","5846217447702528","http://www.seed-db.com/investorgraph/investorview?investorid=5846217447702528"
"6876","iCatapult","4833479992803328","http://www.seed-db.com/investorgraph/investorview?investorid=4833479992803328"
"6877","iGan Partners","4738165541699584","http://www.seed-db.com/investorgraph/investorview?investorid=4738165541699584"
"6878","iGan Partners (Rowanwood Ventures)","4917357487063040","http://www.seed-db.com/investorgraph/investorview?investorid=4917357487063040"
"6879","iGlobe Partners","5530937588711424","http://www.seed-db.com/investorgraph/investorview?investorid=5530937588711424"
